INFO 2025-07-17 09:16:39,423 autoreload 6992 14988 Watching for file changes with StatReloader
INFO 2025-07-17 09:49:42,358 basehttp 6992 14332 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 09:49:42,411 basehttp 6992 14332 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 09:49:42,561 basehttp 6992 7076 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 09:49:42,595 basehttp 6992 7076 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 09:49:44,206 basehttp 6992 7076 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 09:50:15,106 basehttp 6992 14332 "POST /api/auth/login/ HTTP/1.1" 200 620
INFO 2025-07-17 09:50:16,788 basehttp 6992 7076 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 09:50:42,814 basehttp 6992 7076 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 09:50:52,225 basehttp 6992 7076 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
WARNING 2025-07-17 09:50:56,026 log 6992 14332 Forbidden (Origin checking failed - http://localhost:52396 does not match any trusted origins.): /api/auth/logout/
WARNING 2025-07-17 09:50:56,029 basehttp 6992 14332 "POST /api/auth/logout/ HTTP/1.1" 403 2555
INFO 2025-07-17 09:51:15,690 basehttp 6992 14332 "POST /api/auth/login/ HTTP/1.1" 200 620
INFO 2025-07-17 09:51:17,129 basehttp 6992 7076 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 10:08:48,873 basehttp 6992 15080 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 10:09:16,879 basehttp 6992 6664 "POST /api/auth/login/ HTTP/1.1" 200 619
INFO 2025-07-17 10:09:19,963 basehttp 6992 10408 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 10:09:19,988 basehttp 6992 15080 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:09:20,028 basehttp 6992 6664 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:09:20,057 basehttp 6992 15028 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:09:20,134 basehttp 6992 6664 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:09:20,253 basehttp 6992 15028 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:09:28,577 basehttp 6992 6664 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 10:10:01,956 basehttp 6992 11252 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 10:10:39,851 basehttp 6992 11252 "OPTIONS /api/auth/me/ HTTP/1.1" 200 0
WARNING 2025-07-17 10:10:40,017 log 6992 11252 Not Found: /api/auth/me/
WARNING 2025-07-17 10:10:40,019 basehttp 6992 11252 "GET /api/auth/me/ HTTP/1.1" 404 16219
INFO 2025-07-17 10:11:54,815 basehttp 6992 11252 "POST /api/auth/login/ HTTP/1.1" 200 619
INFO 2025-07-17 10:11:58,294 basehttp 6992 1308 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 10:11:58,349 basehttp 6992 11252 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:11:58,444 basehttp 6992 11252 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:11:58,615 basehttp 6992 6356 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:11:58,653 basehttp 6992 6356 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:11:59,076 basehttp 6992 6356 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:12:02,891 basehttp 6992 11252 "GET /api/instructor/students/ HTTP/1.1" 200 1907
WARNING 2025-07-17 10:14:35,442 log 6992 11252 Forbidden (Origin checking failed - http://localhost:52396 does not match any trusted origins.): /api/auth/logout/
WARNING 2025-07-17 10:14:35,444 basehttp 6992 11252 "POST /api/auth/logout/ HTTP/1.1" 403 2555
INFO 2025-07-17 10:14:56,111 basehttp 6992 11252 "POST /api/auth/login/ HTTP/1.1" 200 620
INFO 2025-07-17 10:14:57,370 basehttp 6992 6356 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 10:15:09,008 basehttp 6992 6356 "OPTIONS /api/auth/admin/users/?page=1&page_size=20 HTTP/1.1" 200 0
INFO 2025-07-17 10:15:09,024 basehttp 6992 6356 "GET /api/auth/admin/users/?page=1&page_size=20 HTTP/1.1" 200 3006
INFO 2025-07-17 10:16:08,635 basehttp 6992 6356 "OPTIONS /api/auth/admin/users/1/role/ HTTP/1.1" 200 0
INFO 2025-07-17 10:16:08,663 basehttp 6992 6356 "PATCH /api/auth/admin/users/1/role/ HTTP/1.1" 200 122
INFO 2025-07-17 10:16:08,734 basehttp 6992 6356 "GET /api/auth/admin/users/?page=1&page_size=20 HTTP/1.1" 200 3010
INFO 2025-07-17 10:16:14,092 basehttp 6992 6356 "PATCH /api/auth/admin/users/1/role/ HTTP/1.1" 200 118
INFO 2025-07-17 10:16:14,156 basehttp 6992 6356 "GET /api/auth/admin/users/?page=1&page_size=20 HTTP/1.1" 200 3006
INFO 2025-07-17 10:16:23,964 basehttp 6992 6356 "OPTIONS /api/auth/admin/analytics/? HTTP/1.1" 200 0
INFO 2025-07-17 10:16:23,978 basehttp 6992 6356 "GET /api/auth/admin/analytics/? HTTP/1.1" 200 290
INFO 2025-07-17 10:16:43,013 basehttp 6992 6356 "OPTIONS /api/auth/admin/export/users/?format=csv HTTP/1.1" 200 0
WARNING 2025-07-17 10:16:43,022 log 6992 6356 Not Found: /api/auth/admin/export/users/
WARNING 2025-07-17 10:16:43,023 basehttp 6992 6356 "GET /api/auth/admin/export/users/?format=csv HTTP/1.1" 404 23
INFO 2025-07-17 10:17:10,023 basehttp 6992 6356 "OPTIONS /api/auth/admin/analytics/?start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 200 0
INFO 2025-07-17 10:17:10,039 basehttp 6992 6356 "GET /api/auth/admin/analytics/?start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 200 290
INFO 2025-07-17 10:17:49,653 basehttp 6992 6356 "OPTIONS /api/auth/admin/export/enrollments/?format=csv&start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 200 0
WARNING 2025-07-17 10:17:49,657 log 6992 6356 Not Found: /api/auth/admin/export/enrollments/
WARNING 2025-07-17 10:17:49,658 basehttp 6992 6356 "GET /api/auth/admin/export/enrollments/?format=csv&start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 404 23
INFO 2025-07-17 10:17:52,743 basehttp 6992 6356 "OPTIONS /api/auth/admin/export/activities/?format=csv&start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 200 0
WARNING 2025-07-17 10:17:52,746 log 6992 6356 Not Found: /api/auth/admin/export/activities/
WARNING 2025-07-17 10:17:52,747 basehttp 6992 6356 "GET /api/auth/admin/export/activities/?format=csv&start_date=2025-07-10T00%3A00%3A00.000&end_date=2025-07-17T00%3A00%3A00.000 HTTP/1.1" 404 23
INFO 2025-07-17 10:18:02,996 basehttp 6992 6356 "GET /api/auth/admin/users/?page=1&page_size=20 HTTP/1.1" 200 3006
INFO 2025-07-17 10:18:27,565 basehttp 6992 6356 "GET /api/auth/admin/dashboard/stats/ HTTP/1.1" 200 484
INFO 2025-07-17 10:18:28,008 basehttp 6992 6356 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:18:34,398 basehttp 6992 6356 "OPTIONS /api/auth/admin/settings/ HTTP/1.1" 200 0
INFO 2025-07-17 10:18:34,411 basehttp 6992 6356 "GET /api/auth/admin/settings/ HTTP/1.1" 200 270
INFO 2025-07-17 10:20:13,056 basehttp 6992 6356 "OPTIONS /api/auth/admin/notifications/ HTTP/1.1" 200 0
INFO 2025-07-17 10:20:13,069 basehttp 6992 6356 "POST /api/auth/admin/notifications/ HTTP/1.1" 200 60
WARNING 2025-07-17 10:20:50,837 log 6992 10396 Forbidden (Origin checking failed - http://localhost:52396 does not match any trusted origins.): /api/auth/logout/
WARNING 2025-07-17 10:20:50,839 basehttp 6992 10396 "POST /api/auth/logout/ HTTP/1.1" 403 2555
INFO 2025-07-17 10:21:14,437 basehttp 6992 10396 "POST /api/auth/login/ HTTP/1.1" 200 627
INFO 2025-07-17 10:21:15,938 basehttp 6992 6356 "OPTIONS /api/health/ HTTP/1.1" 200 0
INFO 2025-07-17 10:21:15,954 basehttp 6992 6356 "GET /api/health/ HTTP/1.1" 200 58
INFO 2025-07-17 10:21:16,287 basehttp 6992 6356 "OPTIONS /api/activities/coordinator/ HTTP/1.1" 200 0
INFO 2025-07-17 10:21:16,297 basehttp 6992 6356 "OPTIONS /api/coordinator/stats/ HTTP/1.1" 200 0
INFO 2025-07-17 10:21:16,308 basehttp 6992 6356 "OPTIONS /api/activities/categories/ HTTP/1.1" 200 0
WARNING 2025-07-17 10:21:16,379 log 6992 6356 Not Found: /api/activities/coordinator/
WARNING 2025-07-17 10:21:16,382 basehttp 6992 6356 "GET /api/activities/coordinator/ HTTP/1.1" 404 12150
INFO 2025-07-17 10:21:16,442 basehttp 6992 6356 "GET /api/coordinator/stats/ HTTP/1.1" 200 113
WARNING 2025-07-17 10:21:16,478 log 6992 6356 Not Found: /api/activities/categories/
WARNING 2025-07-17 10:21:16,480 basehttp 6992 6356 "GET /api/activities/categories/ HTTP/1.1" 404 12146
INFO 2025-07-17 10:22:20,747 basehttp 6992 6356 "OPTIONS /api/coordinator/reports/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:20,751 basehttp 6992 6356 "OPTIONS /api/coordinator/reports/attendance/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:20,753 basehttp 6992 6356 "OPTIONS /api/coordinator/reports/engagement/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:20,756 basehttp 6992 6356 "OPTIONS /api/coordinator/reports/performance/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:20,775 basehttp 6992 6356 "GET /api/coordinator/reports/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 384
WARNING 2025-07-17 10:22:20,789 log 6992 6356 Not Found: /api/coordinator/reports/attendance/
WARNING 2025-07-17 10:22:20,791 basehttp 6992 6356 "GET /api/coordinator/reports/attendance/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 404 12262
WARNING 2025-07-17 10:22:20,807 log 6992 6356 Not Found: /api/coordinator/reports/engagement/
WARNING 2025-07-17 10:22:20,808 basehttp 6992 6356 "GET /api/coordinator/reports/engagement/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 404 12262
WARNING 2025-07-17 10:22:20,825 log 6992 6356 Not Found: /api/coordinator/reports/performance/
WARNING 2025-07-17 10:22:20,826 basehttp 6992 6356 "GET /api/coordinator/reports/performance/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 404 12266
INFO 2025-07-17 10:22:21,481 basehttp 6992 4752 "OPTIONS /api/coordinator/reports/activity-summary/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:21,482 basehttp 6992 9104 "OPTIONS /api/activities/recent/?limit=10&ordering=-created_at&start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:21,482 basehttp 6992 6356 "OPTIONS /api/coordinator/reports/overview/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 200 0
WARNING 2025-07-17 10:22:21,493 log 6992 6356 Bad Request: /api/activities/recent/
WARNING 2025-07-17 10:22:21,517 log 6992 9104 Not Found: /api/coordinator/reports/overview/
WARNING 2025-07-17 10:22:21,533 basehttp 6992 6356 "GET /api/activities/recent/?limit=10&ordering=-created_at&start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 400 28
WARNING 2025-07-17 10:22:21,553 log 6992 4752 Not Found: /api/coordinator/reports/activity-summary/
WARNING 2025-07-17 10:22:21,558 basehttp 6992 9104 "GET /api/coordinator/reports/overview/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 404 12254
WARNING 2025-07-17 10:22:21,576 basehttp 6992 4752 "GET /api/coordinator/reports/activity-summary/?start_date=2025-06-17T10%3A22%3A20.522&end_date=2025-07-17T10%3A22%3A20.523 HTTP/1.1" 404 12286
WARNING 2025-07-17 10:22:27,379 log 6992 13764 Not Found: /api/activities/coordinator/
WARNING 2025-07-17 10:22:27,380 basehttp 6992 13764 "GET /api/activities/coordinator/ HTTP/1.1" 404 12150
INFO 2025-07-17 10:22:27,716 basehttp 6992 13764 "OPTIONS /api/coordinator/promotions/stats/ HTTP/1.1" 200 0
INFO 2025-07-17 10:22:27,716 basehttp 6992 14784 "OPTIONS /api/coordinator/promotions/analytics/ HTTP/1.1" 200 0
INFO 2025-07-17 10:22:27,724 basehttp 6992 14784 "OPTIONS /api/coordinator/promotions/top-activities/ HTTP/1.1" 200 0
INFO 2025-07-17 10:22:27,724 basehttp 6992 13764 "OPTIONS /api/coordinator/promotions/channels/ HTTP/1.1" 200 0
WARNING 2025-07-17 10:22:27,773 log 6992 14784 Not Found: /api/coordinator/promotions/stats/
WARNING 2025-07-17 10:22:27,783 log 6992 13764 Not Found: /api/coordinator/promotions/analytics/
WARNING 2025-07-17 10:22:27,784 basehttp 6992 14784 "GET /api/coordinator/promotions/stats/ HTTP/1.1" 404 12174
WARNING 2025-07-17 10:22:27,785 basehttp 6992 13764 "GET /api/coordinator/promotions/analytics/ HTTP/1.1" 404 12190
WARNING 2025-07-17 10:22:27,817 log 6992 14784 Not Found: /api/coordinator/promotions/channels/
WARNING 2025-07-17 10:22:27,840 log 6992 13764 Not Found: /api/coordinator/promotions/top-activities/
WARNING 2025-07-17 10:22:27,842 basehttp 6992 14784 "GET /api/coordinator/promotions/channels/ HTTP/1.1" 404 12186
WARNING 2025-07-17 10:22:27,844 basehttp 6992 13764 "GET /api/coordinator/promotions/top-activities/ HTTP/1.1" 404 12210
INFO 2025-07-17 10:22:36,089 basehttp 6992 13764 "OPTIONS /api/coordinator/reports/attendance/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:36,089 basehttp 6992 14784 "OPTIONS /api/coordinator/reports/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:36,090 basehttp 6992 1408 "OPTIONS /api/coordinator/reports/engagement/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:36,091 basehttp 6992 8280 "OPTIONS /api/coordinator/reports/performance/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
WARNING 2025-07-17 10:22:36,145 log 6992 13764 Not Found: /api/coordinator/reports/engagement/
WARNING 2025-07-17 10:22:36,160 log 6992 14784 Not Found: /api/coordinator/reports/performance/
WARNING 2025-07-17 10:22:36,175 log 6992 1408 Not Found: /api/coordinator/reports/attendance/
WARNING 2025-07-17 10:22:36,176 basehttp 6992 13764 "GET /api/coordinator/reports/engagement/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 404 12262
WARNING 2025-07-17 10:22:36,179 basehttp 6992 14784 "GET /api/coordinator/reports/performance/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 404 12266
WARNING 2025-07-17 10:22:36,182 basehttp 6992 1408 "GET /api/coordinator/reports/attendance/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 404 12262
INFO 2025-07-17 10:22:36,197 basehttp 6992 8280 "GET /api/coordinator/reports/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 384
INFO 2025-07-17 10:22:36,457 basehttp 6992 8280 "OPTIONS /api/coordinator/reports/overview/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:36,458 basehttp 6992 1408 "OPTIONS /api/coordinator/reports/activity-summary/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
INFO 2025-07-17 10:22:36,458 basehttp 6992 14784 "OPTIONS /api/activities/recent/?limit=10&ordering=-created_at&start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 200 0
WARNING 2025-07-17 10:22:36,465 log 6992 14784 Bad Request: /api/activities/recent/
WARNING 2025-07-17 10:22:36,471 basehttp 6992 14784 "GET /api/activities/recent/?limit=10&ordering=-created_at&start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 400 28
WARNING 2025-07-17 10:22:36,489 log 6992 8280 Not Found: /api/coordinator/reports/activity-summary/
WARNING 2025-07-17 10:22:36,496 log 6992 1408 Not Found: /api/coordinator/reports/overview/
WARNING 2025-07-17 10:22:36,497 basehttp 6992 1408 "GET /api/coordinator/reports/overview/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 404 12254
WARNING 2025-07-17 10:22:36,497 basehttp 6992 8280 "GET /api/coordinator/reports/activity-summary/?start_date=2025-06-17T10%3A22%3A35.854&end_date=2025-07-17T10%3A22%3A35.854 HTTP/1.1" 404 12286
WARNING 2025-07-17 10:23:15,709 log 6992 1408 Not Found: /api/activities/coordinator/
WARNING 2025-07-17 10:23:15,710 basehttp 6992 1408 "GET /api/activities/coordinator/ HTTP/1.1" 404 12150
INFO 2025-07-17 10:24:24,752 basehttp 6992 7656 "POST /api/auth/login/ HTTP/1.1" 200 616
INFO 2025-07-17 10:24:33,979 basehttp 6992 1408 "OPTIONS /api/activities/9/enroll/ HTTP/1.1" 200 0
INFO 2025-07-17 10:24:34,049 basehttp 6992 1408 "POST /api/activities/9/enroll/ HTTP/1.1" 200 158
INFO 2025-07-17 10:25:48,299 basehttp 6992 7656 "POST /api/auth/login/ HTTP/1.1" 200 619
INFO 2025-07-17 10:25:50,652 basehttp 6992 6756 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 10:25:50,682 basehttp 6992 1408 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 10:25:50,713 basehttp 6992 7656 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:25:50,792 basehttp 6992 7656 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 10:26:43,952 basehttp 6992 7656 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 15:33:05,694 autoreload 9120 13884 Watching for file changes with StatReloader
INFO 2025-07-17 15:41:29,656 basehttp 9120 9084 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:33,545 basehttp 9120 9084 "POST /api/auth/login/ HTTP/1.1" 200 619
INFO 2025-07-17 15:41:37,911 basehttp 9120 9084 "OPTIONS /api/instructor/students/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:37,931 basehttp 9120 9084 "OPTIONS /api/instructor/pending-verifications/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:37,931 basehttp 9120 2824 "OPTIONS /api/instructor/students/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:37,970 basehttp 9120 2824 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 15:41:38,032 basehttp 9120 17124 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 15:41:38,091 basehttp 9120 17124 "GET /api/instructor/students/ HTTP/1.1" 200 1907
INFO 2025-07-17 15:41:38,228 basehttp 9120 4828 "OPTIONS /api/activities/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:38,228 basehttp 9120 12092 "OPTIONS /api/activities/ HTTP/1.1" 200 0
INFO 2025-07-17 15:41:38,321 basehttp 9120 12092 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 15:41:38,385 basehttp 9120 12092 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 15:41:38,834 basehttp 9120 12092 "GET /api/activities/ HTTP/1.1" 200 4357
INFO 2025-07-17 16:03:11,538 basehttp 9120 6724 "GET /api/instructor/pending-verifications/ HTTP/1.1" 200 2
INFO 2025-07-17 16:03:11,565 basehttp 9120 14684 "GET /api/instructor/students/ HTTP/1.1" 200 1907
